"tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"Departamento","Paternal",2,1,45,83000
"Departamento","Recoleta",2,1,31,115000
"Departamento","Recoleta",1,1,37,145000
"Departamento","Recoleta",2,1,47,137000
"Departamento","Recoleta",1,1,78,119000
"Departamento","Recoleta",2,1,38,130000
"Departamento","Recoleta",2,1,55,205000
"Departamento","Saavedra",2,1,37,120000
"Departamento","Balvanera",2,1,34,82000
"Departamento","Balvanera",2,1,64,118000
"Departamento","Balvanera",2,1,63,135000
"Departamento","Balvanera",1,1,37,110000
"Departamento","Caballito",2,1,51,205000
"Departamento","Caballito",1,1,38,120000
"Departamento","Caballito",1,1,32,90000
"Departamento","Chacarita",2,1,51,85000
"Departamento","Chacarita",2,1,38,100000
"Departamento","Chacarita",2,1,41,112000
"Departamento","Chacarita",2,1,44,120000
"Departamento","Chacarita",2,1,43,157000
"Departamento","Monserrat",1,1,42,86000
"Departamento","Monserrat",2,1,56,106000
"Departamento","Monserrat",2,1,35,90000
"Departamento","San Telmo",1,1,42,86000
"Departamento","Villa Luro",2,1,50,134000
"Departamento","Villa Luro",2,1,48,130000
"Departamento","Villa Luro",2,1,40,112000
"Departamento","Villa Luro",2,1,50,140000
"Departamento","Villa Real",2,1,45,116000
"Departamento","Barrio Norte",2,1,39,99000
"Departamento","Barrio Norte",2,1,50,170000
"Departamento","Barrio Norte",2,1,31,115000
"Departamento","Las Cañitas",1,1,37,125000
"Departamento","Monte Castro",1,1,35,80000
"Departamento","San Nicolás",2,1,33,100000
"Departamento","Villa Crespo",2,1,38,103573
"Departamento","Villa Crespo",2,1,41,95000
"Departamento","Villa Crespo",2,1,44,120000
"Departamento","Villa Crespo",2,1,38,105573
"Departamento","Villa Crespo",2,1,54,108000
"Departamento","Villa Crespo",2,1,56,142000
"Departamento","Villa Crespo",2,1,42,105000
"Departamento","Villa Crespo",2,1,41,112000
"Departamento","Puerto Madero",2,2,70,349000
"Departamento","Villa Urquiza",2,1,41,120000
"Departamento","Villa Urquiza",1,1,41,96700
"Departamento","Villa Urquiza",2,1,60,151200
"Departamento","Parque Chacabuco",2,1,46,150000
"Departamento","Parque Patricios",2,1,36,85000
"Departamento","Villa Santa Rita",2,1,45,108000
"Departamento","Villa Santa Rita",1,1,32,120000
"Departamento","Villa Santa Rita",2,1,79,148400
"Departamento","Parque Avellaneda",2,1,96,115000
"Departamento","Parque Centenario",2,1,48,169000
"Departamento","Parque Centenario",2,1,50,113000
"Departamento","Villa Pueyrredón",2,1,41,105000
"Departamento","Villa Pueyrredón",2,1,37,105000
"Departamento","Villa General Mitre",2,2,54,112500
"PH","Flores",5,1,150,220000
"PH","Liniers",3,1,87,169000
"PH","Congreso",3,1,60,117000
"PH","Balvanera",3,1,60,117000
"PH","Balvanera",3,1,65,119000
"PH","Mataderos",2,1,109,98000
"PH","Villa Luro",4,1,160,165000
"PH","Barrio Norte",3,1,65,119000
"PH","Monte Castro",3,1,120,150000
"PH","Villa Crespo",3,2,78,162000
"PH","Parque Chacabuco",3,1,177,164900
"PH","Villa Pueyrredón",3,1,97,156750
"PH","Villa General Mitre",3,2,171,215000
"Casa","Villa Devoto",3,1,95,220000
"Casa","Villa del Parque",3,2,259,300000
"Departamento","Flores",3,1,48,75000
"Departamento","Flores",3,1,61,138900
"Departamento","Flores",3,1,65,135000
"Departamento","Flores",3,2,82,150000
"Departamento","Flores",3,1,58,89000
"Departamento","Nuñez",3,1,50,180000
"Departamento","Nuñez",3,1,66,239000
"Departamento","Retiro",3,1,42,88000
"Departamento","Almagro",3,1,75,215000
"Departamento","Almagro",3,1,64,185000
"Departamento","Almagro",3,1,55,143000
"Departamento","Almagro",3,1,51,125000
"Departamento","Almagro",3,1,82,249000
"Departamento","Coghlan",3,1,65,197000
"Departamento","Liniers",3,1,53,92900
"Departamento","Liniers",3,1,60,130000
"Departamento","Palermo",3,1,63,175000
"Departamento","Palermo",3,1,78,200000
"Departamento","Palermo",3,1,70,220000
"Departamento","Palermo",3,2,72,270000
"Departamento","Palermo",3,1,63,165100
"Departamento","Palermo",3,1,78,200000
"Departamento","Palermo",3,1,80,189000
"Departamento","Palermo",3,2,76,200000
"Departamento","Palermo",3,2,76,200000
"Departamento","Palermo",3,2,94,305000
"Departamento","Palermo",3,1,63,175000
"Departamento","Palermo",6,2,160,890000
"Departamento","Palermo",3,2,86,300000
"Departamento","Palermo",3,2,80,320000
"Departamento","Palermo",3,1,63,165100
"Departamento","Pompeya",3,1,59,119340
"Departamento","Belgrano",3,2,73,269600
"Departamento","Belgrano",3,2,70,249500
"Departamento","Belgrano",3,2,75,285495
"Departamento","Belgrano",3,2,75,322000
"Departamento","Belgrano",3,2,75,294000
"Departamento","Belgrano",3,2,94,305000
"Departamento","Congreso",3,2,108,260000
"Departamento","Recoleta",3,1,83,249000
"Departamento","Recoleta",3,2,108,395000
"Departamento","Recoleta",3,2,117,360000
"Departamento","Recoleta",3,1,75,190000
"Departamento","Recoleta",3,1,119,550000
"Departamento","Recoleta",3,1,71,229000
"Departamento","Balvanera",2,1,74,145000
"Departamento","Balvanera",3,1,73,100000
"Departamento","Caballito",3,2,155,290000
"Departamento","Caballito",3,1,72,223000
"Departamento","Caballito",3,2,83,205000
"Departamento","Caballito",3,2,155,290000
"Departamento","Caballito",3,2,79,149900
"Departamento","Agronomía",3,1,62,150000
"Departamento","Colegiales",3,2,88,265000
"Departamento","Colegiales",3,2,90,210000
"Departamento","Barrio Norte",4,2,186,360000
"Departamento","Barrio Norte",4,2,105,198000
"Departamento","Las Cañitas",3,2,94,305000
"Departamento","San Nicolás",4,2,93,250000
"Departamento","San Nicolás",3,1,76,185000
"Departamento","San Nicolás",3,1,66,109000
"Departamento","Villa Crespo",3,1,58,162000
"Departamento","Villa Crespo",3,1,70,220000
"Departamento","Villa Crespo",3,1,54,112000
"Departamento","Villa Crespo",3,1,68,153000
"Departamento","Villa Devoto",3,1,53,143900
"Departamento","Constitución",3,2,72,73500
"Departamento","Puerto Madero",3,2,83,370000
"Departamento","Puerto Madero",3,1,81,319000
"Departamento","Puerto Madero",4,4,205,795000
"Departamento","Villa Urquiza",3,2,98,247000
"Departamento","Villa Urquiza",3,2,95,239400
"Departamento","Villa Urquiza",3,2,67,160000
"Departamento","Villa Urquiza",3,1,59,205000
"Departamento","Villa Urquiza",3,2,95,204000
"Departamento","Parque Chacabuco",3,1,83,90000
"Departamento","Parque Chacabuco",3,1,63,130000
"Departamento","Parque Centenario",3,2,78,184000
"Departamento","Parque Centenario",3,2,95,207000
"PH","Flores",4,1,164,145000
"PH","Palermo",4,5,201,375000
"PH","Palermo",4,1,85,215000
"PH","Barracas",6,1,126,225000
"PH","Paternal",4,1,50,110000
"PH","Mataderos",4,2,86,130000
"PH","Monte Castro",4,1,168,220000
"PH","Monte Castro",4,3,150,239000
"PH","Villa Pueyrredón",4,1,145,257000
"PH","Villa Pueyrredón",5,1,108,270000
"Casa","Villa Devoto",4,2,200,305000
"Casa","Villa Urquiza",4,1,173,255000
"Departamento","Flores",4,1,113,275000
"Departamento","Retiro",4,2,105,295000
"Departamento","Almagro",4,2,97,300000
"Departamento","Almagro",4,1,116,245000
"Departamento","Almagro",4,1,100,289900
"Departamento","Liniers",4,2,75,115000
"Departamento","Liniers",4,3,200,170000
"Departamento","Liniers",4,3,105,380000
"Departamento","Liniers",4,3,184,400000
"Departamento","Palermo",4,3,126,790000
"Departamento","Palermo",4,1,130,440000
"Departamento","Palermo",4,2,87,240000
"Departamento","Palermo",4,2,87,240000
"Departamento","Palermo",4,3,126,790000
"Departamento","Palermo",4,2,73,245000
"Departamento","Belgrano",4,2,144,352000
"Departamento","Belgrano",4,2,80,268000
"Departamento","Belgrano",4,2,83,270000
"Departamento","Belgrano",4,2,102,459000
"Departamento","Recoleta",4,1,122,265000
"Departamento","Recoleta",4,2,108,395000
"Departamento","Recoleta",4,1,83,249000
"Departamento","Recoleta",6,2,160,495000
"Departamento","Caballito",4,2,146,355000
"Departamento","Caballito",4,4,178,552300
"Departamento","Caballito",4,3,144,300000
"Departamento","Caballito",4,2,111,210000
"Departamento","San Telmo",4,1,100,165000
"Departamento","Barrio Norte",4,1,64,275000
"Departamento","Barrio Norte",4,3,150,420000
"Departamento","Barrio Norte",4,1,157,480000
"Departamento","Barrio Norte",4,2,107,284000
"Departamento","San Nicolás",4,2,84,180000
"Departamento","Villa Crespo",4,2,99,280000
"Departamento","Villa Crespo",4,2,94,232900
"Departamento","Constitución",4,2,82,124000
"Departamento","Parque Centenario",4,3,154,350000
"PH","Almagro",5,2,107,200000
"PH","Paternal",5,2,140,249000
"PH","Paternal",5,2,149,260000
"PH","Caballito",5,3,235,435000
"PH","Monte Castro",5,2,130,185000
"Departamento","Abasto",5,2,145,330000
"Departamento","Nuñez",5,2,132,375000
"Departamento","Almagro",5,2,145,329000
"Departamento","Almagro",5,3,125,360000
"Departamento","Palermo",4,2,120,345000
"Departamento","Palermo",6,3,240,835000
"Departamento","Palermo",5,2,132,359000
"Departamento","Palermo",5,4,222,650000
"Departamento","Belgrano",5,3,175,450000
"Departamento","Las Cañitas",5,3,175,450000
"Departamento","Villa Crespo",5,2,110,320000
"Departamento","Puerto Madero",6,4,236,890000
"PH","Balvanera",3,1,76,127000
"PH","Parque Chacabuco",4,2,100,255000
"PH","Parque Avellaneda",2,1,62,105000
"Casa","Boedo",5,2,198,275000
"Casa","Nuñez",4,2,180,420000
"Departamento","Once",2,1,53,117000
"Departamento","Boedo",1,1,41,127000
"Departamento","Abasto",1,1,28,99800
"Departamento","Flores",2,1,90,153000
"Departamento","Nuñez",3,1,80,229000
"Departamento","Nuñez",3,2,77,378000
"Departamento","Nuñez",1,2,72,287000
"Departamento","Nuñez",2,1,36,120000
"Departamento","Retiro",1,1,33,102000
"Departamento","Almagro",1,1,56,120000
"Departamento","Almagro",1,1,28,99800
"Departamento","Palermo",1,1,39,149000
"Departamento","Palermo",1,1,73,160000
"Departamento","Palermo",4,4,222,830000
"Departamento","Palermo",1,1,35,118000
"Departamento","Palermo",3,1,41,132000
"Departamento","Palermo",5,4,223,675000
"Departamento","Palermo",3,1,52,154000
"Departamento","Palermo",4,2,155,530000
"Departamento","Palermo",1,1,39,99200
"Departamento","Palermo",4,4,222,830000
"Departamento","Palermo",1,1,45,119800
"Departamento","Palermo",2,1,57,153600
"Departamento","Palermo",1,1,30,90500
"Departamento","Belgrano",1,1,39,82574
"Departamento","Belgrano",4,2,140,550000
"Departamento","Belgrano",1,2,50,109108
"Departamento","Belgrano",2,1,52,135000
"Departamento","Belgrano",1,1,31,95000
"Departamento","Belgrano",2,1,48,130000
"Departamento","Belgrano",3,2,100,360000
"Departamento","Belgrano",1,1,38,137000
"Departamento","Belgrano",3,2,75,310000
"Departamento","Belgrano",2,1,40,127000
"Departamento","Recoleta",1,1,41,165000
"Departamento","Recoleta",2,1,55,245000
"Departamento","Recoleta",3,2,80,210000
"Departamento","Recoleta",4,2,106,259000
"Departamento","Balvanera",2,1,34,100000
"Departamento","Caballito",2,1,42,147000
"Departamento","Caballito",2,1,67,200000
"Departamento","Caballito",1,1,35,98000
"Departamento","Caballito",5,4,250,595000
"Departamento","Caballito",4,1,83,195000
"Departamento","Caballito",4,1,83,195000
"Departamento","Monserrat",2,2,61,135000
"Departamento","Versalles",1,1,50,95000
"Departamento","Barrio Norte",3,2,116,465000
"Departamento","Barrio Norte",3,1,53,148000
"Departamento","Las Cañitas",2,2,88,258000
"Departamento","San Nicolás",3,1,53,113990
"Departamento","San Nicolás",4,1,62,179000
"Departamento","Villa Crespo",1,1,42,129000
"Departamento","Villa Crespo",1,1,36,103300
"Departamento","Villa Urquiza",2,1,52,120000
"Departamento","Villa Pueyrredón",1,1,33,92500
"Departamento","Palermo",1,1,29,93000
"PH","Almagro",2,1,75,135000
"PH","Caballito",2,1,84,175000
"PH","Colegiales",2,1,33,84900
"PH","Villa Urquiza",2,1,46,113900
"PH","Parque Avellaneda",2,1,40,75000
"Departamento","Boca",2,1,50,105000
"Departamento","Boedo",2,1,96,104900
"Departamento","Boedo",2,1,43,89000
"Departamento","Boedo",2,1,38,75000
"Departamento","Boedo",2,1,50,150000
"Departamento","Abasto",1,1,30,89000
"Departamento","Flores",2,1,44,85000
"Departamento","Retiro",2,1,31,108000
"Departamento","Almagro",2,1,42,98000
"Departamento","Almagro",2,1,48,95000
"Departamento","Almagro",2,1,45,109000
"Departamento","Almagro",2,1,56,95000
"Departamento","Almagro",2,1,53,99000
"Departamento","Almagro",2,1,55,215000
"Departamento","Coghlan",2,1,92,198000
"Departamento","Coghlan",2,1,47,85000
"Departamento","Palermo",2,1,60,225000
"Departamento","Palermo",1,1,40,138000
"Departamento","Palermo",2,2,86,330000
"Departamento","Palermo",2,1,39,99000
"Departamento","Palermo",2,1,39,95000
"Departamento","Palermo",2,2,70,269000
"Departamento","Palermo",2,1,48,124000
"Departamento","Palermo",2,2,92,219000
"Departamento","Palermo",2,1,92,174000
"Departamento","Belgrano",2,2,106,161362
"Departamento","Belgrano",2,2,56,178800
"Departamento","Belgrano",1,1,32,98000
"Departamento","Belgrano",2,1,51,165000
"Departamento","Belgrano",2,2,54,181700
"Departamento","Belgrano",2,2,55,225000
"Departamento","Floresta",2,2,56,115000
"Departamento","Recoleta",1,1,49,133000
"Departamento","Recoleta",1,1,86,232200
"Departamento","Recoleta",1,1,48,129900
"Departamento","Recoleta",1,1,46,124000
"Departamento","Recoleta",1,1,46,125500
"Departamento","Recoleta",2,1,47,134999
"Departamento","Recoleta",1,1,49,133000
"Departamento","Recoleta",2,2,54,154990
"Departamento","Recoleta",1,1,46,125500
"Departamento","Recoleta",2,1,34,97500
"Departamento","Saavedra",2,1,45,95000
"Departamento","Balvanera",1,1,39,78000
"Departamento","Balvanera",2,1,33,80000
"Departamento","Balvanera",2,1,49,118000
"Departamento","Balvanera",2,1,39,90000
"Departamento","Caballito",2,1,35,110000
"Departamento","Caballito",2,1,51,220000
"Departamento","Caballito",1,1,42,115000
"Departamento","Chacarita",1,1,41,105000
"Departamento","Monserrat",2,1,60,95000
"Departamento","San Telmo",2,2,61,155000
"Departamento","Versalles",2,1,45,120000
"Departamento","Colegiales",2,2,55,195000
"Departamento","Colegiales",2,1,33,84900
"Departamento","Tribunales",2,1,61,132000
"Departamento","Villa Luro",2,1,68,130000
"Departamento","Barrio Norte",2,1,44,124000
"Departamento","Barrio Norte",1,1,46,125500
"Departamento","Barrio Norte",1,1,49,133000
"Departamento","Barrio Norte",1,1,48,129900
"Departamento","Barrio Norte",2,1,56,152000
"Departamento","Barrio Norte",1,1,49,133000
"Departamento","Barrio Norte",1,1,86,232200
"Departamento","Barrio Norte",1,1,40,133900
"Departamento","Barrio Norte",1,1,46,124000
"Departamento","Barrio Norte",2,1,53,182000
"Departamento","Barrio Norte",1,1,46,125500
"Departamento","Las Cañitas",2,1,55,178000
"Departamento","Villa Crespo",1,1,41,105000
"Departamento","Villa Crespo",2,1,47,70000
"Departamento","Villa Crespo",2,1,42,115000
"Departamento","Villa Urquiza",2,1,51,154500
"Departamento","Villa Urquiza",2,1,75,158000
"Departamento","Villa Urquiza",2,1,63,143000
"Departamento","Villa Urquiza",2,1,55,139000
"Departamento","Villa Urquiza",2,1,50,151500
"Departamento","Parque Patricios",2,1,30,100000
"Departamento","Villa del Parque",1,1,31,79990
"Departamento","Villa del Parque",1,1,34,82000
"Departamento","Centro / Microcentro",2,1,61,132000
"PH","Palermo",3,1,50,154000
"PH","Recoleta",3,1,69,220000
"PH","Balvanera",3,1,48,136000
"PH","Caballito",3,2,130,235000
"PH","Caballito",2,1,40,122000
"PH","Villa Crespo",3,1,79,199500
"PH","Constitución",3,1,177,199000
"PH","Villa Pueyrredón",3,1,103,195000
"Departamento","Once",3,1,45,90000
"Departamento","Boedo",3,1,65,115000
"Departamento","Boedo",3,1,90,165000
"Departamento","Flores",3,1,61,180000
"Departamento","Nuñez",3,1,57,125000
"Departamento","Almagro",3,1,56,129000
"Departamento","Almagro",3,1,64,140000
"Departamento","Almagro",4,2,68,115000
"Departamento","Almagro",3,1,45,109000
"Departamento","Almagro",3,1,110,165000
"Departamento","Coghlan",3,2,92,355000
"Departamento","Palermo",3,1,47,190000
"Departamento","Palermo",3,1,72,232000
"Departamento","Palermo",3,1,86,235000
"Departamento","Palermo",3,1,58,150000
"Departamento","Palermo",3,1,58,158000
"Departamento","Palermo",3,2,78,520000
"Departamento","Palermo",3,2,82,345000
"Departamento","Palermo",3,3,91,689000
"Departamento","Palermo",3,2,180,580000
"Departamento","Palermo",3,2,65,185000
"Departamento","Barracas",3,1,65,155000
"Departamento","Belgrano",3,1,53,148000
"Departamento","Belgrano",3,2,69,245000
"Departamento","Belgrano",3,1,78,248000
"Departamento","Belgrano",3,2,78,253200
"Departamento","Belgrano",3,1,66,210000
"Departamento","Belgrano",3,3,82,202000
"Departamento","Floresta",3,1,63,139900
"Departamento","Recoleta",3,2,87,249000
"Departamento","Recoleta",3,2,93,269000
"Departamento","Recoleta",3,1,78,180000
"Departamento","Recoleta",3,3,115,350000
"Departamento","Recoleta",3,1,69,220000
"Departamento","Recoleta",3,2,102,289000
"Departamento","Recoleta",3,2,87,310000
"Departamento","Saavedra",3,2,91,230000
"Departamento","Balvanera",3,1,48,85000
"Departamento","Balvanera",3,1,47,85000
"Departamento","Balvanera",3,1,74,95000
"Departamento","Balvanera",3,2,70,259000
"Departamento","Caballito",3,2,94,220000
"Departamento","Caballito",3,1,65,162000
"Departamento","Chacarita",3,1,78,145000
"Departamento","Monserrat",3,1,80,175000
"Departamento","Monserrat",3,1,80,175000
"Departamento","Barrio Norte",3,1,83,240000
"Departamento","Barrio Norte",4,1,69,220000
"Departamento","Barrio Norte",3,2,70,259000
"Departamento","San Nicolás",3,1,78,180000
"Departamento","Villa Crespo",3,2,72,170000
"Departamento","Villa Crespo",3,1,46,120000
"Departamento","Villa Crespo",3,2,77,235500
"Departamento","San Cristobal",3,2,72,139900
"Departamento","San Cristobal",3,1,80,175000
"Departamento","San Cristobal",3,2,86,182000
"Departamento","Villa Urquiza",3,2,60,240000
"Departamento","Parque Chacabuco",3,1,58,115900
"Departamento","Villa del Parque",3,2,65,168800
"PH","Almagro",4,4,120,280000
"PH","Liniers",4,2,80,130000
"PH","Palermo",5,1,180,387900
"PH","Floresta",4,3,197,269500
"PH","Paternal",4,1,115,118000
"PH","Versalles",4,1,130,150000
"PH","Villa Devoto",4,2,154,289000
"PH","Parque Avellaneda",4,1,86,117000
"PH","Villa Pueyrredón",4,2,104,249000
"Departamento","Boedo",4,1,78,110000
"Departamento","Flores",4,2,77,150000
"Departamento","Flores",4,1,90,230000
"Departamento","Almagro",4,2,67,185000
"Departamento","Almagro",4,2,107,270000
"Departamento","Almagro",4,2,95,299000
"Departamento","Almagro",4,1,72,172000
"Departamento","Liniers",4,1,83,125000
"Departamento","Palermo",4,2,99,210000
"Departamento","Palermo",4,3,104,420000
"Departamento","Palermo",4,1,79,198000
"Departamento","Belgrano",4,2,133,285000
"Departamento","Belgrano",4,1,143,470000
"Departamento","Recoleta",7,2,145,495000
"Departamento","Recoleta",4,2,112,379000
"Departamento","Caballito",4,1,138,325000
"Departamento","Caballito",4,2,107,350000
"Departamento","Caballito",4,1,100,322000
"Departamento","Caballito",4,4,134,299000
"Departamento","Colegiales",4,1,63,135900
"Departamento","Villa Crespo",4,2,103,220000
"Departamento","Villa Devoto",4,2,122,381000
"Departamento","San Cristobal",4,2,110,275000
"Departamento","Villa Pueyrredón",4,1,77,175000
"PH","Liniers",5,3,185,220000
"PH","Parque Patricios",5,1,140,228000
"Casa","Paternal",6,2,215,278000
"Casa","Mataderos",5,2,200,150000
"Departamento","Belgrano",5,3,280,600000
"Departamento","Belgrano",5,2,185,540000
"Departamento","Recoleta",6,3,231,880000
"Departamento","Balvanera",4,4,139,275000
"Departamento","Monserrat",5,2,107,228000
"PH","Coghlan",2,1,32,85000
"PH","Belgrano",4,2,190,395000
"Casa","Boedo",4,3,136,290000
"Casa","Agronomía",6,3,317,570000
"Departamento","Boca",2,1,48,80000
"Departamento","Once",2,1,45,86000
"Departamento","Abasto",1,1,33,97812
"Departamento","Flores",1,1,52,102000
"Departamento","Flores",5,2,180,395000
"Departamento","Flores",4,1,100,235000
"Departamento","Nuñez",2,1,52,204305
"Departamento","Nuñez",1,1,41,150000
"Departamento","Nuñez",2,1,61,245000
"Departamento","Almagro",3,2,87,167000
"Departamento","Coghlan",3,1,79,230000
"Departamento","Coghlan",3,1,79,230000
"Departamento","Palermo",3,2,67,260000
"Departamento","Palermo",1,1,39,123000
"Departamento","Palermo",1,1,37,134000
"Departamento","Palermo",4,2,193,849000
"Departamento","Palermo",4,2,124,575000
"Departamento","Palermo",3,2,75,289000
"Departamento","Palermo",2,1,45,138000
"Departamento","Palermo",1,1,28,100000
"Departamento","Palermo",2,1,58,159500
"Departamento","Palermo",3,1,107,345000
"Departamento","Palermo",2,1,55,220000
"Departamento","Palermo",4,2,75,205000
"Departamento","Belgrano",3,1,43,112000
"Departamento","Belgrano",1,1,35,129800
"Departamento","Belgrano",4,4,217,850000
"Departamento","Belgrano",1,1,42,148000
"Departamento","Belgrano",4,3,145,490000
"Departamento","Belgrano",1,1,45,149000
"Departamento","Belgrano",1,1,41,150000
"Departamento","Belgrano",6,2,251,680000
"Departamento","Belgrano",2,1,48,155000
"Departamento","Belgrano",1,1,45,149000
"Departamento","Congreso",1,1,38,120000
"Departamento","Recoleta",3,1,70,192000
"Departamento","Recoleta",4,2,68,205000
"Departamento","Caballito",3,2,80,279000
"Departamento","Caballito",2,1,42,95000
"Departamento","Caballito",4,2,140,270000
"Departamento","Caballito",3,1,63,229000
"Departamento","Caballito",3,1,70,195000
"Departamento","Mataderos",4,2,99,265000
"Departamento","Mataderos",2,1,50,115000
"Departamento","Mataderos",3,1,53,158000
"Departamento","Mataderos",2,1,45,135000
"Departamento","Monserrat",1,1,40,135000
"Departamento","San Telmo",1,1,40,135000
"Departamento","San Telmo",1,1,46,85000
"Departamento","Colegiales",2,1,52,132000
"Departamento","Barrio Norte",2,1,47,145000
"Departamento","Barrio Norte",1,1,45,160000
"Departamento","Villa Crespo",1,1,40,99000
"Departamento","Villa Crespo",1,1,40,99000
"Departamento","Villa Crespo",1,1,40,99000
"Departamento","Villa Crespo",2,1,28,79000
"Departamento","Villa Crespo",1,1,40,109000
"Departamento","Villa Crespo",3,1,93,195000
"Departamento","Villa Crespo",1,1,39,83000
"Departamento","San Cristobal",1,1,45,78000
"Departamento","San Cristobal",3,1,55,100000
"Departamento","Villa Urquiza",3,1,79,230000
"Departamento","Villa Urquiza",1,1,48,135000
"PH","Almagro",2,1,48,99000
"PH","Palermo",2,1,58,127000
"PH","Palermo",2,1,58,127000
"PH","Palermo",2,1,45,125000
"PH","Parque Centenario",2,1,48,99000
"Departamento","Almagro",2,1,40,88000
"Departamento","Almagro",2,1,41,97000
"Departamento","Almagro",2,1,42,98000
"Departamento","Almagro",2,1,48,106000
"Departamento","Palermo",1,1,38,140000
"Departamento","Palermo",2,2,94,250000
"Departamento","Palermo",2,1,60,114500
"Departamento","Belgrano",2,1,50,252000
"Departamento","Balvanera",2,1,43,95000
"Departamento","Balvanera",2,1,59,110000
"Departamento","Parque Chas",2,1,46,125000
"Departamento","Barrio Norte",2,1,42,115000
"Departamento","Barrio Norte",2,1,41,130000
"Departamento","Villa Crespo",1,1,30,93500
"Departamento","Villa Crespo",2,1,40,95000
"Departamento","Villa Urquiza",2,1,33,122000
"Departamento","Parque Centenario",2,1,37,85000
"Departamento","Parque Centenario",2,1,50,115000
"Departamento","Boca",3,1,58,120000
"Departamento","Abasto",3,2,92,430000
"Departamento","Abasto",3,2,70,185000
"Departamento","Nuñez",3,2,76,285000
"Departamento","Almagro",3,1,68,155000
"Departamento","Almagro",3,1,84,145000
"Departamento","Almagro",3,1,58,150000
"Departamento","Almagro",3,2,70,178000
"Departamento","Palermo",3,1,66,174000
"Departamento","Palermo",3,1,98,309000
"Departamento","Palermo",3,2,95,250000
"Departamento","Palermo",3,1,98,309000
"Departamento","Recoleta",3,2,95,330000
"Departamento","Recoleta",3,1,68,245000
"Departamento","Recoleta",3,1,68,245000
"Departamento","Saavedra",3,1,71,185000
"Departamento","Barrio Norte",3,2,70,259000
"Departamento","Barrio Norte",3,1,68,250000
"Departamento","Barrio Norte",3,1,68,250000
"Departamento","Barrio Norte",3,2,70,259000
"Departamento","Las Cañitas",3,2,80,187000
"Departamento","Villa Crespo",3,1,64,140000
"Departamento","Villa Crespo",3,1,65,144000
"Departamento","Puerto Madero",3,1,100,475000
"Departamento","Villa Urquiza",3,1,75,179000
"Departamento","Abasto",4,2,79,228000
"Departamento","Almagro",4,2,124,245000
"Departamento","Almagro",4,2,103,275000
"Departamento","Almagro",4,2,215,390000
"Departamento","Palermo",4,3,168,395000
"Departamento","Palermo",4,1,72,232000
"Departamento","Recoleta",5,3,149,370000
"Departamento","Balvanera",4,1,56,143000
"Departamento","Caballito",4,4,134,299000
"Departamento","Chacarita",4,2,80,179000
"Departamento","Villa Devoto",4,2,121,420000
"PH","Flores",3,1,117,158000
"PH","Flores",4,2,106,225000
"PH","Almagro",3,1,120,170000
"PH","Almagro",2,1,57,134000
"PH","Palermo",4,2,103,350000
"PH","San Telmo",3,1,76,155000
"PH","Villa Crespo",3,1,120,170000
"PH","Villa Devoto",2,1,83,182000
"PH","Villa Lugano",4,1,122,175000
"PH","Constitución",6,2,137,204000
"Casa","Flores",6,2,186,305000
"Casa","Villa Lugano",5,2,90,220000
"Casa","Villa Lugano",3,1,150,110000
"Casa","Villa Ortuzar",5,3,236,370000
"Departamento","Flores",2,1,47,86000
"Departamento","Flores",4,1,84,140000
"Departamento","Flores",4,1,85,185000
"Departamento","Nuñez",2,1,60,169000
"Departamento","Nuñez",2,1,51,200000
"Departamento","Nuñez",3,1,51,145000
"Departamento","Nuñez",2,1,44,165000
"Departamento","Nuñez",4,2,106,326000
"Departamento","Nuñez",2,1,50,160000
"Departamento","Nuñez",1,1,50,120000
"Departamento","Nuñez",1,1,54,115000
"Departamento","Nuñez",1,1,32,110000
"Departamento","Nuñez",1,1,44,120000
"Departamento","Nuñez",2,1,80,224000
"Departamento","Nuñez",4,1,64,185000
"Departamento","Almagro",2,1,34,89000
"Departamento","Almagro",5,3,150,280000
"Departamento","Almagro",4,3,150,280000
"Departamento","Almagro",1,1,41,89550
"Departamento","Almagro",1,1,36,80580
"Departamento","Coghlan",2,1,61,114000
"Departamento","Coghlan",2,1,55,164000
"Departamento","Palermo",4,2,105,400000
"Departamento","Palermo",1,1,33,87669
"Departamento","Palermo",4,1,87,317730
"Departamento","Palermo",1,1,38,131250
"Departamento","Palermo",4,1,87,320355
"Departamento","Palermo",4,2,80,200000
"Departamento","Palermo",1,1,35,150000
"Departamento","Palermo",1,1,44,111900
"Departamento","Palermo",1,1,29,98000
"Departamento","Palermo",1,1,42,141000
"Departamento","Palermo",1,1,32,116000
"Departamento","Palermo",4,1,87,322980
"Departamento","Palermo",1,1,43,155000
"Departamento","Palermo",1,1,29,98000
"Departamento","Palermo",2,1,53,130000
"Departamento","Palermo",3,1,69,280000
"Departamento","Palermo",3,1,69,270000
"Departamento","Palermo",4,2,156,399000
"Departamento","Palermo",2,2,54,320000
"Departamento","Palermo",1,1,43,144000
"Departamento","Palermo",3,1,53,139500
"Departamento","Palermo",1,1,47,188055
"Departamento","Palermo",3,1,59,122000
"Departamento","Palermo",1,1,60,140772
"Departamento","Palermo",4,1,100,230000
"Departamento","Palermo",1,1,35,123000
"Departamento","Palermo",4,2,158,800000
"Departamento","Palermo",5,2,175,580000
"Departamento","Barracas",2,1,67,215000
